위도,경도,amenity,name,addr:full,phone,source,source:date,addr:district,addr:street,addr:housenumber,addr:subdistrict,addr:unit,level,addr:door
37.60254472,126.6556304,pharmacy,메디팜우리들약국,,+82 32 561 0978,공공데이터포털,2020-08-28,,완정로,187,,,,101
37.60147146,126.6587073,pharmacy,생동온누리약국,,+82 32 568 1589,공공데이터포털,2020-08-28,,완정로,153,,,,101-102
37.59510977,126.6722172,pharmacy,검단온누리약국,,+82 32 564 8894,공공데이터포털,2020-08-28,,완정로,18,,,,104
37.52720848,126.6697551,pharmacy,가온약국,,+82 32 567 0879,공공데이터포털,2020-08-28,,봉오재3로,90,,,,
37.53199817,126.6401292,pharmacy,청라로이약국,,+82 32 569 7725,공공데이터포털,2020-08-28,,크리스탈로74번길,31,,,,109
37.48944062,126.6788713,pharmacy,편안한약국,,+82 32 583 1133,공공데이터포털,2020-08-28,,원적로27번길,11,가좌동,,,
37.54412585,126.6758369,pharmacy,성누가약국,,+82 32 565 5250,공공데이터포털,2020-08-28,,탁옥로,55,,,,
37.50297214,126.6722658,pharmacy,옵티마정다운약국,,+82 32 579 4456,공공데이터포털,2020-08-28,,가정로,204,석남동,,,
37.5655515,126.6749827,pharmacy,행복한약국,,+82 70 7792 5502,공공데이터포털,2020-08-28,,승학로,497,,,,109
37.5134055,126.6690158,pharmacy,이삭약국,,+82 32 267 7582,공공데이터포털,2020-08-28,,율도로,62-1,석남동,,1,
37.53398199,126.6568157,pharmacy,청라온누리약국,,+82 32 567 8212,공공데이터포털,2020-08-28,,청라에메랄드로102번길,8,,,,108
37.60227551,126.6565186,pharmacy,보성메디컬약국,,+82 32 567 0167,공공데이터포털,2020-08-28,,완정로,179,,,,102-103
37.53205115,126.6502542,pharmacy,청라중앙약국,,+82 32 569 5678,공공데이터포털,2020-08-28,,중봉대로,588,,,,104
37.5094653,126.6703751,pharmacy,삼육오사랑약국,,+82 32 575 6849,공공데이터포털,2020-08-28,,칠천왕로33번길,14,석남동,,1,
37.61355929,126.6856285,pharmacy,열린솔약국,,+82 32 565 3135,공공데이터포털,2020-08-28,,검단로768번길,2,,,,105
37.49299212,126.679001,pharmacy,건지약국,,+82 32 571 7572,공공데이터포털,2020-08-28,,신진말로,30,,,1,
37.54201278,126.6826749,pharmacy,성모사랑약국,,+82 32 565 2933,공공데이터포털,2020-08-28,,심곡로100번길,15,심곡동,,,
37.53214453,126.6529114,pharmacy,365열린약국,,+82 70 8837 7582,공공데이터포털,2020-08-28,,청라라임로,51,,,,105
37.52930697,126.6656789,pharmacy,명문약국,,+82 32 721 7220,공공데이터포털,2020-08-28,,봉오재3로,44,,,,101
37.61862742,126.6908971,pharmacy,조은나라약국,,+82 32 565 4090,공공데이터포털,2020-08-28,,검단로,842,,,,206
37.55886607,126.6526799,pharmacy,경서메디칼약국,,+82 32 562 4001,공공데이터포털,2020-08-28,,도요지로,22,,,,103
37.53256502,126.6502789,pharmacy,청라비젼약국,,+82 32 569 1057,공공데이터포털,2020-08-28,,중봉대로,594,청라동,,,
37.56518178,126.6749553,pharmacy,드림약국,,+82 70 7619 2828,공공데이터포털,2020-08-28,,승학로,498,,,,108
37.53341248,126.6401035,pharmacy,도담약국,,+82 32 564 4333,공공데이터포털,2020-08-28,,청라루비로,93,,,,105
37.60993801,126.6704023,pharmacy,메디안약국,,+82 32 567 2463,공공데이터포털,2020-08-28,,검단로623번길,4,,,,105
37.5923812,126.6707483,pharmacy,사랑탑약국,,+82 32 569 7117,공공데이터포털,2020-08-28,,청마로19번길,3,,,1,
37.59659357,126.6402804,pharmacy,열린온누리약국,,+82 70 8828 9179,공공데이터포털,2020-08-28,,단봉로,97-7,오류동,,,108
37.52946925,126.6656873,pharmacy,가정미소약국,,+82 32 567 3012,공공데이터포털,2020-08-28,,봉오재3로,42,가정동,,,102
37.52970839,126.665321,pharmacy,가정온누리약국,,+82 32 566 7809,공공데이터포털,2020-08-28,,청중로,486,,,,105
37.53338225,126.6516219,pharmacy,청라바다약국,,+82 32 568 3258,공공데이터포털,2020-08-28,,중봉대로612번길,10-16,,,,105-106
37.49745413,126.6719336,pharmacy,정온누리약국,,+82 32 577 7606,공공데이터포털,2020-08-28,,가정로,142-1,,,1,
37.50971766,126.6703819,pharmacy,성민대학약국,,+82 32 571 2812,공공데이터포털,2020-08-28,,길주로75번길,35,석남동,,1,
37.50947696,126.6698093,pharmacy,플러스약국,,+82 32 575 9917,공공데이터포털,2020-08-28,,칠천왕로33번길,18,석남동,,1,
37.53205115,126.6502542,pharmacy,건강약국,,+82 32 569 7718,공공데이터포털,2020-08-28,,중봉대로,588,,,,503
37.5421626,126.6783384,pharmacy,한마음한약국,,+82 32 501 1145,공공데이터포털,2020-08-28,,심곡로,79,,,3,
37.51279252,126.6786298,pharmacy,우리약국,,+82 32 579 8150,공공데이터포털,2020-08-28,,서달로,159,석남동,,,102
37.55057562,126.6740933,pharmacy,연희연세약국,,+82 32 566 9380,공공데이터포털,2020-08-28,,서곶로369번길,24,연희동,,1,
37.53371902,126.6401206,pharmacy,마음편한약국,,+82 32 561 0524,공공데이터포털,2020-08-28,,청라루비로,95,,,,108
37.60192471,126.6565702,pharmacy,검단미래안약국,,+82 32 566 9037,공공데이터포털,2020-08-28,,검단로,469,왕길동,,,101
37.60282476,126.656486,pharmacy,착한약국,,+82 32 563 7803,공공데이터포털,2020-08-28,,완정로,180,,,1,
37.54212114,126.6826957,pharmacy,토마토약국,,+82 32 567 5860,공공데이터포털,2020-08-28,,심곡로100번길,17-3,심곡동,,,
37.59237916,126.6705672,pharmacy,미소탑약국,,+82 32 566 0182,공공데이터포털,2020-08-28,,청마로,17,,,,104-105
37.55035498,126.6737011,pharmacy,연세온누리약국,,+82 32 561 2212,공공데이터포털,2020-08-28,,승학로,321,연희동,,1,
37.53400038,126.6528893,pharmacy,대명약국,,+82 32 569 5213,공공데이터포털,2020-08-28,,청라라임로,71,,,,111
37.60164249,126.6571075,pharmacy,산들약국,,+82 32 564 9133,공공데이터포털,2020-08-28,,검단로,474,,,,102
37.53207737,126.6368353,pharmacy,호수약국,,+82 32 567 6756,공공데이터포털,2020-08-28,,크리스탈로,78,,,,105
37.54935999,126.6757671,pharmacy,백제당약국,,+82 32 562 3049,공공데이터포털,2020-08-28,,연희로,12,연희동,,1,
37.53666906,126.6569939,pharmacy,포도나무약국,,+82 70 4187 3625,공공데이터포털,2020-08-28,,청라에메랄드로,134,,,,104-1
37.59069418,126.6729636,pharmacy,함께약국,,+82 32 567 3828,공공데이터포털,2020-08-28,,서곶로,823,당하동,,1,
37.54415555,126.6736638,pharmacy,복지온누리약국,,+82 32 568 5538,공공데이터포털,2020-08-28,,탁옥로,37,,,1,107
37.54357481,126.6765143,pharmacy,녹십자약국,,+82 32 566 8600,공공데이터포털,2020-08-28,,서곶로,293,심곡동,,1,
37.59323055,126.6976601,pharmacy,원당연세약국,,+82 32 569 2773,공공데이터포털,2020-08-28,,원당대로,866,,,,201
37.54485736,126.6816291,pharmacy,제일약국,,+82 32 564 8421,공공데이터포털,2020-08-28,,심곡로,133,,,,111
37.50668159,126.6720192,pharmacy,시온약국,,+82 32 572 8279,공공데이터포털,2020-08-28,,길주로,91,석남동,,,
37.54229205,126.68267,pharmacy,크린팜대학약국,,+82 32 567 8874,공공데이터포털,2020-08-28,,심곡로100번길,17-5,심곡동,,1,
37.49694872,126.6831382,pharmacy,에버그린약국,,+82 32 582 7799,공공데이터포털,2020-08-28,,건지로,371,가좌동,,1,1
37.52563936,126.6309678,pharmacy,용한약국,,+82 32 561 0501,공공데이터포털,2020-08-28,,옥빛로,4,경서동,,,"103,4"
37.56670028,126.6826369,pharmacy,동안약국,,+82 70 7768 6776,공공데이터포털,2020-08-28,,승학로,567,검암동,,,101
37.61358187,126.6603702,pharmacy,참조은약국,,+82 32 438 8866,공공데이터포털,2020-08-28,,마전로5번길,22-1,마전동,,,101
37.60274932,126.6546075,pharmacy,검단제일약국,,+82 32 564 1588,공공데이터포털,2020-08-28,,완정로,197,왕길동,,,103104
37.53336714,126.6502984,pharmacy,청라미래약국,,+82 32 715 6038,공공데이터포털,2020-08-28,,중봉대로,602,청라동,,1,
37.51848254,126.6726021,pharmacy,비타민약국,,+82 32 575 8899,공공데이터포털,2020-08-28,,가정로,375,,,,310-311
37.51738973,126.6731757,pharmacy,굿모닝약국,,+82 32 579 7571,공공데이터포털,2020-08-28,,가정로,364-1,가정동,,,
37.5968799,126.6993178,pharmacy,경희기경한약국,,+82 32 561 1887,공공데이터포털,2020-08-28,,고산후로,148,원당동,,1,
37.51091113,126.6723515,pharmacy,석남우리약국,,+82 32 575 6006,공공데이터포털,2020-08-28,,가정로,291,석남동,,,
37.51723621,126.6731445,pharmacy,열린약국,,+82 32 579 4242,공공데이터포털,2020-08-28,,가정로,364,가정동,,1,
37.50382375,126.6718775,pharmacy,행복한약국,,+82 32 576 5100,공공데이터포털,2020-08-28,,가정로,213,석남동,,,
37.59265303,126.6967643,pharmacy,미약국,,+82 32 568 8998,공공데이터포털,2020-08-28,,고산후로95번길,20,,,,108-109
37.48974089,126.6799402,pharmacy,한샘약국,,+82 32 583 1536,공공데이터포털,2020-08-28,,원적로,29,나동,,,4
37.50987002,126.6695083,pharmacy,성민메디칼약국,,+82 32 577 6245,공공데이터포털,2020-08-28,,신석로,68,석남동,,,
37.5334429,126.6529899,pharmacy,청라유명약국,,+82 32 563 0605,공공데이터포털,2020-08-28,,청라라임로,65,,,,108
37.59208742,126.6726672,pharmacy,검단튼튼약국,,+82 32 569 7535,공공데이터포털,2020-08-28,,청마로19번길,20,당하동,,,103
37.53030251,126.6478306,pharmacy,마트약국,,+82 70 4120 1403,공공데이터포털,2020-08-28,,청라커낼로,252,,A,,140
37.59328607,126.6742991,pharmacy,프라자약국,,+82 32 565 8106,공공데이터포털,2020-08-28,,원당대로,660,당하동,,,101-1
37.53237628,126.6487436,pharmacy,이도약국,,+82 32 562 8050,공공데이터포털,2020-08-28,,중봉대로,587,,,-2,
37.53205115,126.6502542,pharmacy,봄약국,,+82 32 565 3419,공공데이터포털,2020-08-28,,중봉대로,588,,,,302-1
37.52530117,126.6297748,pharmacy,태평양약국,,+82 32 564 8070,공공데이터포털,2020-08-28,,푸른로,3,경서동,,,104
37.51887016,126.673421,pharmacy,한솔약국,,+82 32 572 7633,공공데이터포털,2020-08-28,,가정로,382,,,,
37.60247456,126.6542161,pharmacy,누리약국,,+82 32 567 0344,공공데이터포털,2020-08-28,,검단로445번길,18,,,,107-1
37.60262669,126.6596718,pharmacy,사랑온누리약국,,+82 32 568 5706,공공데이터포털,2020-08-28,,검단로,500,,,,
37.50329226,126.6726899,pharmacy,거북시장약국,,+82 32 575 6881,공공데이터포털,2020-08-28,,거북로,97,석남동,,,
37.5203917,126.6733149,pharmacy,정다운온누리약국,,+82 32 584 9348,공공데이터포털,2020-08-28,,가정로,398,,,,105
37.59738865,126.6396884,pharmacy,하나약국,,+82 32 563 1558,공공데이터포털,2020-08-28,,단봉로,107,,,,104
37.59594378,126.6702661,pharmacy,한성메디칼약국,,+82 32 567 5345,공공데이터포털,2020-08-28,,완정로,36,,,1,
37.60449244,126.6589363,pharmacy,단오약국,,+82 32 563 3245,공공데이터포털,2020-08-28,,완정로178번길,31,,,,
37.56548679,126.6740331,pharmacy,늘건강온누리약국,,+82 32 569 2306,공공데이터포털,2020-08-28,,승학로,491,검암동,,,105
37.54348661,126.680714,pharmacy,원광한약국,,+82 32 564 7757,공공데이터포털,2020-08-28,,탁옥로98번길,1,심곡동,,,106
37.5029314,126.671848,pharmacy,정성약국,,+82 32 579 0075,공공데이터포털,2020-08-28,,가정로,201-1,,,1,
37.50296732,126.6726391,pharmacy,조은약국,,+82 32 576 7530,공공데이터포털,2020-08-28,,거북로,98,석남동,,,
37.59394436,126.6970249,pharmacy,원당우리약국,,+82 32 568 1591,공공데이터포털,2020-08-28,,원당대로,859,,,,107
37.61326655,126.6860414,pharmacy,성심약국,,+82 32 564 5389,공공데이터포털,2020-08-28,,검단로768번1길,4,,,1,
37.59237108,126.6714506,pharmacy,메디탑약국,,+82 32 564 6924,공공데이터포털,2020-08-28,,청마로19번길,9,당하동,,,101
37.59452805,126.6645729,pharmacy,즐거운약국,,+82 32 574 1651,공공데이터포털,2020-08-28,,원당대로,581,,,,
37.51240742,126.6724042,pharmacy,하나온누리약국,,+82 32 571 6956,공공데이터포털,2020-08-28,,가정로,309,석남동,,1,
37.54215808,126.6723073,pharmacy,연희우리약국,,+82 32 566 4258,공공데이터포털,2020-08-28,,심곡로,24,심곡동,,,
37.51848254,126.6726021,pharmacy,오렌지약국,,+82 32 563 2474,공공데이터포털,2020-08-28,,가정로,375,,,,104
37.4933967,126.6845801,pharmacy,가좌메디칼약국,,+82 32 579 8653,공공데이터포털,2020-08-28,,원적로96번길,26,가좌동,,,
37.58547445,126.6767246,pharmacy,검단마트약국,,+82 32 564 7588,공공데이터포털,2020-08-28,,서곶로,754,당하동,,,
37.54409414,126.6746154,pharmacy,그린약국,,+82 32 569 4037,공공데이터포털,2020-08-28,,탁옥로,45,심곡동,,,
37.50955216,126.6781213,pharmacy,메디팜약수약국,,+82 32 574 6815,공공데이터포털,2020-08-28,,서달로123번길,3,석남동,,,
37.60254472,126.6556304,pharmacy,마전메디칼약국,,+82 32 561 0396,공공데이터포털,2020-08-28,,완정로,187,왕길동,,,
37.51751879,126.6686261,pharmacy,성모약국,,+82 32 583 6083,공공데이터포털,2020-08-28,,원창로,174,신현동,,,102103
37.49456871,126.6814046,pharmacy,동아메디칼약국,,+82 32 579 5793,공공데이터포털,2020-08-28,,원적로,85,가좌동,,,
37.60180142,126.6576142,pharmacy,백제약국,,+82 32 569 7582,공공데이터포털,2020-08-28,,검단로,480,,,,
37.50321473,126.6746139,pharmacy,온누리이화약국,,+82 32 571 2569,공공데이터포털,2020-08-28,,거북로,115,석남동,,,
37.59254753,126.6759314,pharmacy,당하백화점약국,,+82 32 564 8218,공공데이터포털,2020-08-28,,청마로167번길,8,,,,106
37.61842629,126.6930754,pharmacy,서울약국,,+82 32 564 0030,공공데이터포털,2020-08-28,,검단로,836,,,,217
37.5494521,126.67675,pharmacy,새연희약국,,+82 32 567 3186,공공데이터포털,2020-08-28,,서곶로,355-1,연희동,,,
37.59831966,126.6676193,pharmacy,수약국,,+82 32 561 2920,공공데이터포털,2020-08-28,,완정로,70,,,,211
37.59414832,126.6950964,pharmacy,미소약국,,+82 32 567 7772,공공데이터포털,2020-08-28,,원당대로,841,,,,
37.51327262,126.6732259,pharmacy,맑은약국,,+82 32 581 0580,공공데이터포털,2020-08-28,,명가골로,37,석남동,,,
37.51377621,126.6683305,pharmacy,신현프라자약국,,+82 32 575 1389,공공데이터포털,2020-08-28,,율도로,55,신현동,,,
37.59199662,126.6766206,pharmacy,당하메디칼약국,,+82 32 566 0771,공공데이터포털,2020-08-28,,청마로,163,당하동,,,
37.49764798,126.6707428,pharmacy,가좌마트약국,,+82 32 571 6555,공공데이터포털,2020-08-28,,가정로151번길,11,가좌동,,2,
37.61842629,126.6930754,pharmacy,참사랑약국,,+82 32 563 8810,공공데이터포털,2020-08-28,,검단로,836,,,,212-213
37.55027988,126.6822919,pharmacy,푸른약국,,+82 32 563 6490,공공데이터포털,2020-08-28,,심곡로194번길,1,공촌동,,,
37.56740074,126.6832358,pharmacy,연세약국,,+82 32 562 5620,공공데이터포털,2020-08-28,,승학로,577,,,,111
37.59558141,126.6700913,pharmacy,위드팜100세약국,,+82 32 565 1201,공공데이터포털,2020-08-28,,완정로,35,,,,
37.49501687,126.6828103,pharmacy,성심메디팜약국,,+82 32 575 5556,공공데이터포털,2020-08-28,,원적로,100,가좌동,,,
37.49570458,126.671795,pharmacy,정든약국,,+82 32 581 9916,공공데이터포털,2020-08-28,,가정로,124,가좌동,,,
37.49456871,126.6814046,pharmacy,성호약국,,+82 32 572 5999,공공데이터포털,2020-08-28,,원적로,85,,,,310
37.54262715,126.6763726,pharmacy,한사랑약국,,+82 32 568 5711,공공데이터포털,2020-08-28,,서곶로,281,심곡동,,,
37.49565534,126.6826973,pharmacy,굿윌드림약국,,+82 32 574 4793,공공데이터포털,2020-08-28,,원적로,103,가좌동,,,
37.51738466,126.6727233,pharmacy,천사약국,,+82 32 579 8735,공공데이터포털,2020-08-28,,가정로,363,신현동,,,
37.51779537,126.6731912,pharmacy,푸른건강약국,,+82 32 571 9206,공공데이터포털,2020-08-28,,가정로,370,가정동,,,
37.60254472,126.6556304,pharmacy,그린온누리약국,,+82 32 561 1775,공공데이터포털,2020-08-28,,완정로,187,,,,103
37.48974089,126.6799402,pharmacy,메디팜성모약국,,+82 32 576 2028,공공데이터포털,2020-08-28,,원적로,29,가좌동,,,
37.48874461,126.6835196,pharmacy,한결약국,,+82 32 584 0457,공공데이터포털,2020-08-28,,고래울로,4,가좌동,,,
37.50974838,126.6707094,pharmacy,중앙약국,,+82 32 582 5919,공공데이터포털,2020-08-28,,길주로75번길,36,석남동,,,
37.51358672,126.6651102,pharmacy,대학약국,,+82 32 574 6237,공공데이터포털,2020-08-28,,새오개로,37,석남동,,,
37.51236746,126.6728573,pharmacy,그랜드약국,,+82 32 581 8449,공공데이터포털,2020-08-28,,가정로,308,석남동,,,
37.51306369,126.6779011,pharmacy,한국약국,,+82 32 581 9297,공공데이터포털,2020-08-28,,서달로163번길,9,석남동,,,
37.50291137,126.6732734,pharmacy,보건약국,,+82 32 582 2761,공공데이터포털,2020-08-28,,거북로,104,,,,
37.48695753,126.6856767,pharmacy,옥신온누리약국,,+82 32 577 8963,공공데이터포털,2020-08-28,,고래울로,29,가좌동,,,
37.49477112,126.6825884,pharmacy,사랑의약국,,+82 32 577 4241,공공데이터포털,2020-08-28,,원적로,96,가좌동,,,
37.50276507,126.6722807,pharmacy,청우약국,,+82 32 571 2455,공공데이터포털,2020-08-28,,가정로,202,석남동,,,
37.49593493,126.677072,pharmacy,가좌약국,,+82 32 571 3183,공공데이터포털,2020-08-28,,건지로318번길,32,가좌동,,,
37.49335406,126.6799445,pharmacy,명성약국,,+82 32 577 6558,공공데이터포털,2020-08-28,,신진말로,37-1,가좌동,,,
37.50309098,126.670013,pharmacy,자생약국,,+82 32 571 6066,공공데이터포털,2020-08-28,,거북로,74-1,석남동,,,
37.50312231,126.6768209,pharmacy,늘봄약국,,+82 32 573 6012,공공데이터포털,2020-08-28,,길주로136번길,32-1,석남동,,1,
